builder_id,Builder_name,Builder_ratings
101535.0,Daffodil Group,4
108537.0,Meridian Group,5
100543840.0,Griham Constructions,2
100131468.0,Mounthill Realty,3
100086794.0,PS Group AND Ambey Group,2
100289451.0,Danish Construction Kolkata,5
100163149.0,Sai Ram Associates,2
100707.0,Larica Group,5
104671.0,Asian Group,5
699641.0,Tribeca Creators LLP,2
1603921.0,Hazelton Highrise LLP,2
100025783.0,Nirman Pvt Ltd,4
2082978.0,Excel Developer Kolkata,2
100533231.0,Apnaghaar Realty,5
2023758.0,Diamond Group And Soham Group,4
100378463.0,Greens Kolkata,3
100797.0,Rameswara Group,3
105511.0,Sashwaat Realty,2
1746099.0,OAS Realtors,3
113947.0,Transways,3
102041.0,Multicon Realty,3
1858183.0,Periwal Constructions LLP,2
110652.0,Attcon Projects,3
100547349.0,Ravi Kolkata,2
110092.0,Arch Group,2
1399941.0,Sree Siddhidata Construction,5
572011.0,Castrol,4
107021.0,Mk Group Kolkata,4
100412972.0,One Reality Kolkata,4
778054.0,Sun Constructions Kolkata,3
590320.0,Tanisha Developers,3
639302.0,Ghosh Construction,5
104981.0,Shristi Infrastructure Development,2
100023792.0,NK Developer,3
100548400.0,Ruchira,5
1549186.0,Jeet Group,5
567464.0,Pinnacle Realty,4
1891191.0,Gurukripa Realcon LLP,4
100023053.0,Shree Venkatesh Towers,3
2056620.0,Utsav Vinimay,5
1442800.0,Vasavi Infrastructure,2
1963428.0,Paramount Apartments,5
100150809.0,RBA Enterprise,2
100728744.0,AV Group Kolkata,2
576366.0,Module Corporate,4
105316.0,Swagat Realty,4
2131775.0,Kajal Samaddar,2
104770.0,Swastic Group,3
108135.0,Avishi,3
100140419.0,Chatterjee Enterprise,3
793481.0,Mitra Guha Associates,3
106077.0,DKB Builder,4
1863772.0,Value Homes Realty,4
106071.0,Essquare Projects,4
602336.0,Solid Roofs,3
105861.0,Mani Enclave,4
100667273.0,Tapadar,4
263811.0,Dharitri Infraventure,3
502913.0,WBIDFC,3
100361441.0,Choudhuri,4
100231582.0,Kalcons Constructtion,3
645194.0,Contour Highrise,3
680245.0,Touchwin Commodeal,4
102102.0,Peerless,4
587586.0,Bengal Emami Housing,2
110316.0,Fabulous,2
100639119.0,Sweet Home Construction,5
762964.0,Siddhi Vinayak Projects,4
100431514.0,Dream Reality,5
100333036.0,Reliable Enterprise,3
593410.0,North Calcutta Builders,4
100083909.0,Unik Construction Co,2
100377090.0,DK Builders Kolkata,4
100452711.0,Zeeshan Construction,4
100445102.0,A S Nirman Kolkata,2
105802.0,Modello Ventures LLP,5
100444423.0,Nirman Realty Kolkata,2
100548370.0,Sunshine Kolkata,5
100083916.0,PS Vinayak Homes,2
1800898.0,Jyotirmoy Constructions,4
100390294.0,Anupam,3
295978.0,Soham Construction Kolkata,4
100221539.0,Ujala Enterprises,5
105450.0,BCT Infrastructure,4
603622.0,Apex Realty Kolkata,5
105946.0,Liberty Real Estate,3
100344728.0,HCS Construction,3
100452126.0,MIG,5
100140116.0,Nitu Developer,3
100411742.0,CC Confirmation,4
100543957.0,Saha Buildcon,2
100794.0,Saltee Group,3
1889054.0,Shree Balaji Constructions Kolkata,3
100384928.0,Lig,5
1641951.0,Buildcon Developers,2
640441.0,Saswata Consultants,2
100411610.0,Balaji Developers Kolkata,5
104109.0,Balaji Consortium,5
100426127.0,Bengal R S Construction,3
105066.0,Delta,4
104367.0,Bhuwalka Estates,4
100425097.0,Highland Kolkata,4
108955.0,Raycon Engineers,4
100124022.0,Deekay Enterprise,4
108942.0,Sunirman,4
107109.0,Tirupati Awas,3
113755.0,Starom,5
573268.0,KWIC,3
100548345.0,Deb Udyog,4
109348.0,B G,2
100166220.0,Rav Enclaves,2
1311870.0,Swanhousing And Infra,3
100548086.0,Dristi Abasan,4
104635.0,Perfect Address,2
105867.0,Gangotri Group,3
1895730.0,Kalpataru Heights Developers And Promoters,5
1355914.0,Siddhi Vinayak Construction Kolkata,3
1858117.0,Vee Dee Realtors,3
109393.0,RBN Projects,4
561520.0,Kaypee,3
105849.0,Ginni Realty,5
570707.0,Primarc Projects,5
100428.0,Forum Group,5
100456986.0,Esha Investment And Trading,3
100441452.0,GLS Group,3
561135.0,Hi Rise Apartment Makers Pvt Ltd,4
1822384.0,Ashirbad Reality,2
105360.0,Arihant Infrastructures,5
109155.0,Aadya Aarna,2
100494394.0,Samrat Roy Associates,5
2223493.0,K M Construction,5
100490664.0,Senco Infrastructure,5
105438.0,Sunlight Abason,5
1150452.0,Manafuli Developer,5
2173106.0,Bharat Villa Projects,3
1887047.0,D S Construction Kolkata,5
107143.0,Concrete Greens Infrastructure,5
1975529.0,Devi Realtors Developers,3
1893814.0,Tapa Jyoti Construction,2
100539361.0,Sun Parivar,4
100553578.0,Pacheria Group,2
109357.0,Sonakshi Real Estate,5
100539501.0,Shubham Developer Kolkata,5
548048.0,Saha Construction,3
108215.0,Simoco Systems And Infrastructure Solutions,5
100475707.0,Unique Real Estate,3
100551930.0,Sun Group Kolkata,2
109258.0,Sun Construction,2
603159.0,Green Developers,5
575778.0,Fortune Realty,4
101292.0,Vibgyor,3
567518.0,Pushpak Infrastructure Builders,5
567563.0,Proggya Group,3
108934.0,Pailan Group,3
2003735.0,Rishav Real,3
100119940.0,A M Construction Kolkata,4
106622.0,S P Enterprise,4
106159.0,A Sarkar And Associates,3
2011117.0,Ganpati Construction Kolkata,4
580828.0,Silver Villa Constructions Kolkata,3
806402.0,Kish Realty,3
105806.0,Bengal Omnitech Nirman,5
1649105.0,Greenfield City Project Llp,5
113563.0,Amit Properties Kolkata,4
567511.0,Yaduka Group,5
100108873.0,Vastu Realtors,5
1449108.0,DRA Group Kolkata,3
613236.0,Ambient Group,5
113857.0,KGC,3
100010395.0,Celica Properties,2
103285.0,Shivam Realty,5
570700.0,Urbana Group Builders,3
100439090.0,Kolkata Real Estate,5
102164.0,Shreshta Construction,5
107305.0,Pincon Developers Limited,2
1866368.0,T B Construction,4
108180.0,Tirumala Group,4
100087197.0,Green Square Projects,3
1471381.0,Nexome Real Estates,4
104405.0,Kankaria Holdings,4
100120001.0,Srijani,5
1735615.0,R S Developers Kolkata,5
100452873.0,Ritam,4
740156.0,MAK Group,4
593412.0,Gope Realtors,5
740593.0,Anik Group,4
101818.0,Victory,4
104565.0,Bharat Builders,2
104275.0,Lemon Constructions,3
602616.0,Kolkata Homes,3
317914.0,Jalan Builder,2
2007819.0,Sampurna Housing Developers,3
645200.0,Vijaylakshmi Associate,5
104665.0,Regent,4
100447050.0,SST Construction,5
100490719.0,Jatin Kolkata,5
349792.0,Cooperative,5
106083.0,Apex Enterprise,3
573423.0,Module Group,5
567601.0,S Construction,2
737749.0,SatyamG Land Developers,2
100457733.0,SKS Construction,4
109849.0,Viewtech Nirman,3
113355.0,GPT Group,3
611179.0,Jai Hanuman,3
1575307.0,Vac Realty,4
103274.0,Pioneer Property,2
104637.0,Jeet Nirman,3
548479.0,FTC Group,3
715261.0,Bagaria Realty,2
100269956.0,Unisol Enterprise,2
1139700.0,Manor Realty And Happy Group,4
100515853.0,S S Construction Barasat,5
627407.0,Puja Builders,2
108001.0,Vindhya Projects Pvt Ltd,2
603517.0,Shree Siddhi Vinayak Developers,5
101927.0,BGA Realtors,2
754510.0,Shree Krishna Infra Developers,4
100426215.0,Ajanta Housing Projects,4
100300491.0,KCB Realty,4
100140141.0,Premier Mica Mining And Manufacturing,4
100440278.0,AN Group Kolkata,4
567457.0,HD Construction,5
561055.0,Nature Home,5
108191.0,Metro Construction,4
100533161.0,Dakshini Township LLP,4
100451585.0,Ratul,5
1736983.0,M A H Reality,3
2192289.0,Jessore Road Construction Partners,2
100498720.0,Chetan,4
100046972.0,Uma Builders Kolkata,3
105761.0,Pacific,5
109689.0,JJ Group,2
105718.0,Jupiter Developers,5
573408.0,Maa Durga Construction,3
573317.0,Uttam Construction,2
590330.0,State Alokabala Dhar Construction,5
2041848.0,Greentouch Construction,5
100099190.0,Dream Developer,5
634934.0,Digi,3
100464421.0,KRE Construction,2
604772.0,Eastern Heights Pvt Ltd,5
109401.0,Mamata Realtors,4
111041.0,Shreya Realty Kolkata,4
1904729.0,Sree Ram Construction,4
106223.0,Bengal RBM Developer,3
2004425.0,Azure Constructions,3
722861.0,B S Constructions,4
109363.0,Barrackpore Municipality,3
759762.0,Skyline Projects,5
105284.0,Dewki Realtors,3
110579.0,SK Builders,3
102440.0,Chitra Estate,4
2179110.0,Saraswati Housing Company,3
576316.0,Spandan Group Kolkata,3
100046630.0,Maa Bhabatarini Udyog,4
100385060.0,Build Tech Enterprise,2
567447.0,Bengal Peerless Builders,2
105875.0,Msdcon Builders,2
113915.0,Jain Group Of Industries,2
113897.0,Martin Infraprojects,2
564392.0,Salasar,4
106623.0,Sree Balaji,4
100374836.0,UK Construction Kolkata,5
2096675.0,Karb Associates,5
590291.0,Lokenath Housing Associates,3
573293.0,Sugam Griha Nirman Builders,2
108976.0,On The House,5
105725.0,Kwality Realtech,5
591219.0,Lokenath Construction,2
547553.0,VIP Group Kolkata,3
104688.0,Pasari Group,2
759677.0,Utsav Utsarg Housing,5
504516.0,Subarban,2
573376.0,Govind Sangitaa Construction,4
100041569.0,CB Realtors,3
2095569.0,Hitech Construction Company,5
567548.0,AP Constructions India Kolkata,3
1866543.0,Siddhidata Construction,4
109897.0,Parivar Enclave,5
100502182.0,Clubtown,4
113902.0,S S Bituchem,2
100464362.0,Gupta,5
106210.0,Shriji Group,5
100297575.0,Iris Infracon,3
1930252.0,Palm Avenue,4
590307.0,Rangamati Constructions,2
107055.0,BSM Group,5
101718.0,M V Housing,5
798187.0,Ambika Group Kolkata,2
100064960.0,GD Associates,2
1617300.0,Citycon Developers,5
100557992.0,Jagannath Construction Kolkata,5
100557698.0,JBS Developers Mankundu,3
100033433.0,Tapan Kumar Associates,3
100557999.0,Dona Constructions,5
100002969.0,S And Co,4
110061.0,Shri Balaji Construction,3
100622074.0,NDBG Reality,5
100617916.0,Kings Developers,3
100065287.0,Swarnima Infratech,3
100020085.0,Sahu Group lucknow,5
100494035.0,Unimark Homes,3
100543423.0,Shree Prithviraj Infratech,5
740674.0,Sainik Infrastructure,2
100042098.0,Sabri City Properties And Developers,2
100964.0,Agarwal Associates,4
100049438.0,Yash Builders Lucknow,4
100361.0,Omaxe Limited,4
100316.0,Ansal API,4
113871.0,Shri Krishna Associates,3
100035429.0,Krishna Vihar,2
737384.0,UP Awas Evam Vikas Parishad,4
100320425.0,Sri Sai Infratech,4
100498570.0,Yash Builders India,4
106543.0,Vasundhara Group,2
109434.0,IBIS,5
100249464.0,Garg Enclave,5
107194.0,Vasundhara Lucknow,2
740299.0,Rohit Group,3
2064104.0,MJ Lifespaces,2
113862.0,Sukriti,5
2127303.0,Redvise Realty Advisors,2
1300032.0,Sukhada Life Spaces,5
1939602.0,Tejas Infraventures,4
100068236.0,Aarya Group Lucknow,5
100512.0,Eldeco Group,5
1623526.0,Gold Star Realtors Ltd,2
570559.0,Aditya Infra Developer,2
107219.0,Spring Developers,5
101701.0,Ratan Housing,5
110065.0,Rishita Developers,2
109222.0,Viraj Corporate Tower,2
1639231.0,Sapphire Infraventures,4
1525867.0,Grah Builders And Developers,2
107100.0,Azeagaia Development,3
2033842.0,Pardos Lucknow Developers,5
107214.0,Sanfran Developer,2
100053316.0,Tej Infrazone,4
100495362.0,Oro Real Infra,3
700294.0,Oro Constructions,5
100391224.0,JSI Infra Developers,5
586092.0,Excella Infrazone,2
737822.0,Chinmay Infra Developers,4
100465329.0,Arsh Property Developers And Builders,2
106749.0,Shalimar Corp,3
103152.0,Sapphire Constructions,3
100054344.0,NJSV Enterprises,4
107741.0,Signature Infra Developers,2
569477.0,Uttar Pradesh Housing and Development,2
551524.0,MI Group,2
1624298.0,Kiara Lifespaces,4
100536446.0,Amrawati Group,5
100383684.0,Urban Axis Infratech,5
2243886.0,Angel Dwellings,3
104528.0,Radhey Krishna Group,4
100263774.0,Sahu Buildwell Pvt Ltd,2
1533907.0,R G Infracity,3
1639147.0,Pintail Infracon LLP,2
112478.0,Omega Developers And Builders,4
1154132.0,Onella Realty,3
113814.0,R K Constructions,4
100375549.0,Baba Infra Developers,2
108830.0,Arsha Infra,4
100559770.0,Swaraj Holiday Home,4
100204418.0,Rishita Developers Private Limited,3
107463.0,Horizon,5
100069802.0,Taqtical Infra,2
102214.0,Lakshya,3
1939468.0,Anand Yadav,4
107575.0,Aqama Builders and Developers,3
101919.0,Stellar Group,5
1940234.0,Eiffel Infradevelopers,4
1673491.0,Buildia Construction,5
100509608.0,Property Index,5
107178.0,Paarth Infrabuild,4
100130470.0,Amrit Planners,3
109226.0,Gandharva,3
109219.0,Chandra Modern,3
2110052.0,Smart Infra Reality,4
107602.0,NG Buildcon,4
2193562.0,Ram Chander Builder,4
740247.0,India Infrahitech Builder,5
106281.0,Manas Group,2
737609.0,Mangalam Builders,4
100263872.0,Aliya Infra Estate Pvt Ltd,5
1220067.0,Eldeco Housing And Industries,5
110063.0,Gurukripa Developers and Infrastructure,4
112648.0,Anam Infra,4
567018.0,SDS Developer,2
1674932.0,Indraprastha Residency,3
113784.0,Attalika,2
100682060.0,Ekana Sportz City,5
106859.0,GSR Builders And Developers,3
100231809.0,Gomtipuram Infratech,2
103937.0,Sas Group,2
100441126.0,Shaurya Constructions Lucknow,3
102191.0,Experion Developers,5
100807.0,Rohtas,2
100548599.0,Lucknow Realtors,2
740250.0,Yazdan Infracon,2
558489.0,LDA,5
563798.0,Shri Balaji Construction Company,4
112641.0,Lucknow Heights Infra,3
100334839.0,Rudransh Infra Lucknow,3
101447.0,Samiah International Builders,5
113749.0,Tulsiani,3
100227836.0,AK Infra and Reality Developers,3
107311.0,Swapnil India Infratech Ltd,5
572621.0,AT Dreams Infra Buildcon,3
100227980.0,VJ Group,5
101064.0,Purvanchal Project,3
110794.0,Gangotri Infra Estate,4
110076.0,Crest Infracon,5
570570.0,Qualtech Builders,2
100228831.0,Vani Vihar Developers,5
737546.0,Hyades Infra,4
790529.0,VJ Infracity LLP,2
112656.0,E Square Homes,5
100542355.0,Abhishek Shukla,5
105733.0,Sai Farms,5
107619.0,Wing Constructions And Developers,2
100227798.0,Hira Infra Group,4
1300127.0,Sahu Group,4
100143616.0,Halwasiya and Sons,5
570562.0,Viraj Constructions,4
567024.0,Funcity Group,4
112635.0,Fortuna Group of Companies,5
107802.0,Nirmala Infrastructure,5
1311300.0,L And K Vision Infrastructure,4
100233777.0,True Homes India,3
106731.0,Amna Constructions,4
102328.0,Shri Infratech,2
572595.0,We Dream Group,3
1499570.0,One Oak Realcon,2
113810.0,Ashoka Apartments,4
593284.0,Tathaastu Infrabuild,3
113200.0,Aftek Group,3
590138.0,Touchwood Infraventures,3
108989.0,Polaars Group,5
112032.0,Gulmohar Infradevelopers,3
572582.0,Lekhraj Builders,2
642152.0,Suraj Infra Ventures,4
100919.0,Jaipuria,5
111141.0,Sahara Prime,2
106728.0,Rajvansh Estates,2
100232928.0,Anam Life Infra Heights Lucknow,3
100062396.0,Streamworld Infra,2
110193.0,Alaknanda Infra Pvt Ltd,3
100068845.0,Cypress Builders and Developers,5
112633.0,Krishna Colonisers,5
101697.0,RR Group,2
100068631.0,Kutumb Infra,5
2253303.0,Neelendras Construction Lucknow,2
113226.0,Saras Infra Buildcon,4
109251.0,Pahari Mata Sehkari Avas Samiti Ltd,2
766097.0,Basera Properties And Constructions,3
110745.0,Delight,2
109277.0,Shine City Infra Project,3
572603.0,AKG Infratech Builders,2
109287.0,Samriddhi,4
264584.0,Sarva Samraddhi,5
2251771.0,Home Height Real Estate,4
738049.0,Smap Builders,2
100317930.0,Marwaadh Group,5
100051948.0,New Sainik Nagar Builders,5
100063357.0,Shree Vashudhyo Pvt Ltd,3
678874.0,Liberty Group Mumbai,3
102974.0,Shree Krupa Builders,4
2022899.0,Dev Drashti Group,5
1606972.0,Tajjodin Group,3
831736.0,Sadguru Developers Mumbai,5
100110078.0,Nexus Group Mumbai,5
100110124.0,Roswalt Realty,4
103494.0,Sri Dutt Constructions,3
100571652.0,The Goyal Group,4
674190.0,RRB Realtors Pvt Ltd,2
106866.0,Avant Group,2
109354.0,Labdhi Lifestyle,3
113003.0,Konark Shakti Group,5
100563749.0,Luv Homes,3
576426.0,Today Royal,5
100140596.0,SHREE KRISHNA GROUPS,3
100548143.0,Ekdanta Constructions And Developers Thane,5
103475.0,Siddhivinayak Homes,2
101077.0,Romell Group,2
103814.0,Thanekar,5
633979.0,Thalia Labh Group,3
674715.0,A Plus Life Space,4
100639.0,Mayfair Housing,2
100173.0,Wadhwa Residency,4
100411.0,Puraniks Builders,5
678936.0,Jewel Villas And Developers LLP,4
678963.0,Aplite Group,4
101175.0,Mahaavir Buildcon LLP,3
810740.0,Qualitas Naman Home Makers,3
101721.0,Hirani Group Mumbai,4
101988.0,Lalani,3
108432.0,Nrose Developers,5
103454.0,Royal Realtors Group,4
101214.0,Lashkaria Constructions,2
100317.0,Arihant Superstructures,2
574589.0,B G Shirke Group of Companies,3
674528.0,S Square Developers,5
508579.0,Sanghvi Realty,3
100880.0,Paradise Group,2
103175.0,Shreedham Group,3
110526.0,RKR REALITY,5
105474.0,Shantee Homes,3
2218815.0,Om Developers Nalasopara,5
818779.0,Sai Bhoomi Developers Mumbai,3
650157.0,Royal Enterprises,3
678914.0,Gold Plaza Developers,2
2154386.0,Neelkanth Properties,4
773404.0,V K Lalco,3
814224.0,Jindal Builders And Developers,3
716949.0,Vardhan Housing,2
702303.0,Unimont,3
108340.0,K Patel Realty,4
100499837.0,Arihant Developer Mum,5
102355.0,Viva Group,3
100603065.0,Kalyan Group Thane,3
100110983.0,Parijas Infraventures,2
646995.0,A M Developers,5
811172.0,Bombay Developers,3
108821.0,Sai Shrushti Enterprises,3
108518.0,Qualitas Group,2
100130803.0,Shakuntala Realty,3
2152564.0,Kiran Realty,4
817988.0,Jayant Enterprises,5
110666.0,Sudarshan Group Mumbai,3
100527115.0,Sai Buildcon,4
790790.0,Anant Builders,3
786389.0,Space Group Chembur,3
103090.0,Suyash Developers,2
723673.0,Varsha Group,5
100269070.0,BG Shirke Group of Companies,4
790712.0,Braj Developer,4
111224.0,Mahada,3
103604.0,Satyam Group Mumbai,2
100091292.0,Runwal Group,3
1601490.0,Sunrise Builders And Developers Panvel,3
678641.0,Arihant Infrastructure Company,2
102262.0,Raja Builders,5
100391801.0,N Rose Developers,4
109025.0,Aries,2
105974.0,Rachana Enterprises,2
100542459.0,Shri Laxmi Realtors,3
100308.0,Ravi Group,2
101665.0,Rashmi Housing,5
100163965.0,Shree Enterprises Vasai East,2
104119.0,Unique Shanti Developers LLP,3
101011.0,Atul Projects India,2
674558.0,Shivam Developers Mumbai,4
100209981.0,Aditya Creations and Developers,5
105566.0,Jay Shakti Builders And Developer,5
663149.0,Shree Tirupati Builders And Developers,2
711850.0,Rashmi Properties,4
2190125.0,Balaji Developers Dombivli,5
100122891.0,SS Life Space,3
104202.0,Cidco,3
1803075.0,Shreyash Enterprises,4
678597.0,Devnani Developers,5
1350263.0,Eeshan Enterprises,4
100623.0,Arkade Group,3
111218.0,Raj Builder Mumbai,5
107209.0,Sethia Infrastructure,4
818575.0,Riddhi Siddhi Developers,4
780126.0,Rachana Value Homes,2
2026518.0,S K Associates Mumbai,3
101842.0,Space India Builders and Developers,3
100100371.0,Sai Developers Dombivli,3
112642.0,Sai Sastha Builders And Developers,4
718565.0,Padmawati Developers,5
104925.0,Neminath Group,4
108489.0,Panvelkar Group,4
2054183.0,Sarvoday Combine,5
815343.0,Nirmiti Infraprojects Mumbai,3
103898.0,Shree Yogeshwar Builder,5
780491.0,Sahabhagi Infra,3
103751.0,Beauty Group,2
100618.0,Ahuja Group,5
108249.0,Rite Developers,4
100507699.0,Green Construction,2
832391.0,Umiya Developers,4
1938972.0,Si Construction,4
100338576.0,Shiv Sai Balaji,3
100508395.0,Alag Lifespace,3
112122.0,Om Jai,2
112378.0,Saran,4
108101.0,Vimal Developers,3
100379.0,DB Realty,4
108386.0,Siddharth Group,5
100409.0,Raunak Group,3
100412.0,Kanakia Spaces Realty,4
100435.0,Rutu Group,5
100172.0,Hubtown Limited,4
103013.0,Sheth Corp,4
113490.0,Ssakash Developers And Builders,3
100665.0,Amit Enterprises,5
103966.0,Sumit Woods Pvt Ltd,2
102785.0,Satyam Developers Mumbai,3
100619.0,Raheja Universal,5
100822.0,Konnark Realtors,2
103000.0,Bhagwati Group,3
100410.0,Vijay Group,5
100347584.0,Narayan Sunil Rane,4
694300.0,Kotak Builders,4
103055.0,Rajesh LifeSpaces,3
100529996.0,Enso Group,4
110725.0,MHADA,3
794188.0,Shree Sai Ashirwad Enterprises,2
103020.0,Mega Realtors,5
674857.0,Vishnu Group Badlapur,3
607584.0,SCGK Builtech,2
105068.0,Mukta Realty,3
100811.0,Vinay Unique Group,2
678583.0,S Siddharth Construction,5
113512.0,Ashiana Group,2
100146377.0,Swastik Developers Dombivali West,2
111330.0,Evershine Builders,2
553167.0,Suvidha Group Mumbai,2
100053202.0,Sai Proviso Homes,2
100318.0,Omkar Realtors And Developers,4
109018.0,Nimbeshwar Mahadev Group,2
674221.0,Sunrise Associates,5
102429.0,Rosa Group,5
100503457.0,Sunrise Builders And Developers Mumbai,4
1350096.0,Manav Enterprises Mumbai,4
102192.0,Royale Realtors,4
568361.0,Jhalak Constructions,2
100210938.0,Ganraj Developers Thane,5
1415374.0,Lakshadeep Realty,2
103167.0,Patel RPL,2
675010.0,Aditya Enterprises,5
1160507.0,Asaya Builders And Developers,3
102495.0,Fairmont Constructions,5
100357.0,Mohan Group,4
100095769.0,Rishabraj Nemi Infra,4
656516.0,Princecare Homes,3
108006.0,Drushti Realtors Private Limited,4
112366.0,Vishesh Group,4
100099588.0,Shree Balaji Developers Sonarpada,3
102570.0,Gurukrupa,4
263957.0,Neeta,4
1148491.0,Ascent Realty,2
103606.0,Man Realty,3
108610.0,Piramal Realty,5
661407.0,Shivoham Group,5
652807.0,Fia Construction Company,5
100304390.0,Vinod Builder,5
108486.0,Mangalam,3
100199.0,Rustomjee Constructions,3
103233.0,Poonam,4
1937035.0,Pioneer Properties Mumbai,5
783897.0,Omkar Enterprises Badlapur,5
626290.0,Chintamani Group Mumbai,2
795765.0,Shree Umiya Developers,3
100106459.0,Space Group Of Companies,5
101771.0,GHP Group,2
102278.0,Mateshwari Group,2
571122.0,Rapid Infratech,3
678581.0,Shilpriya Builders And Developers,3
774199.0,Avaj Builders And Developers,2
580910.0,Platinum Properties And Atharva Developers Mumbai,2
108466.0,Gami Group,5
736893.0,MDM Realty,2
102000.0,Marathon Realty,4
694466.0,Kailash Developers,3
777991.0,Shiv Corporation,3
1796478.0,Sai Shradha Developer,2
717754.0,Raj Riddhi Realties,5
113122.0,Jyoti Developers,4
1415650.0,Green Empire Constructions,3
101945.0,Progressive,5
104094.0,PR Developers,3
103237.0,Tharwani Realty,3
112074.0,Vasant Group,4
103609.0,Tulsi Estates,4
100311332.0,Labdhi Construction,5
102941.0,Tejas Builders and Developers,4
105114.0,Omkar Enterprises,4
105531.0,Avion Developers,4
100154658.0,Trimurti Developers Karanjade,4
108059.0,Divine Space,5
100151.0,Runwal Realty,3
1965087.0,Abhinandan Infra,5
103461.0,Swastik Properties Mumbai,3
100116375.0,Balaji Enterprises Ulwe,4
1553892.0,Dosti Realty,4
100605.0,M Baria,3
1794313.0,Fine Infra Developers,4
102011.0,Bhumiraj Group,4
103516.0,Crescent Constructions,3
100593563.0,Precious Group Mumbai,3
674703.0,Deeplaxmi Developers,3
103784.0,Mayuresh Enterprises,4
100494.0,JP Infra,2
2080934.0,Manorama Corporation,3
688370.0,Abhigna,3
777585.0,Mahavir Builders And Developers,5
103617.0,Ornate Universal,3
570877.0,Impact Construction,5
100153.0,ACME Group,4
108621.0,Dharti,2
694028.0,Pooja Developers Kurla,2
113165.0,Niketan Developers,3
100059.0,Hiranandani Developers,4
694278.0,Pavitra Gruh Sahay,2
111326.0,Neeta Builder,2
103216.0,Sheth Creators,3
609386.0,Agarwal Group,5
747704.0,Elite Associates,3
100145371.0,Monarch Construction,4
101879.0,Saptashree Builders,5
100118988.0,Sanket Realtors,2
100622069.0,Vishwashakti,4
100394.0,Veena Developers,3
102001.0,Oberoi Realty,3
100343216.0,K Raheja Realty Mumbai,3
104281.0,Conwood Realty,5
103550.0,Satellite Group,5
703882.0,Triumph Ventures,3
736854.0,Varad Vaastu Enterprises,5
112035.0,Parth Developers,2
695229.0,H Square Builders,5
1315150.0,Swaminarayan Life Space LLP,5
100077661.0,Sai Balaji Enterprises,4
101573.0,Goyal,3
658279.0,Velentine Developers,4
107226.0,Jyoti Builders,4
695301.0,Dynamix Group,3
262317.0,Prima Terra,2
102507.0,Lakshachandi,5
100398565.0,Y K and Sons,2
103215.0,Bachraj Developers,5
102197.0,Kabra Group,4
811301.0,Balaji Construction Co,5
778955.0,Sunshine Developers,5
100495.0,Cosmos Group,3
718493.0,Midas Buildcon,5
100438045.0,Tirupati Constructions Co,3
100557682.0,Surya Builders And Developers,4
100617.0,Rupji Constructions,4
100123277.0,Shripal Shanti,3
105155.0,Parikh,2
100401438.0,Giriraj Developers Palghar,4
101436.0,Thakur Group,5
100095857.0,Pabal Housing,4
111459.0,Poonam Builder,4
109908.0,Vama Lifestyles,5
101386.0,Bhoomi Group,3
704262.0,Shree Umiya Builders And Developers,2
108268.0,Raj Maitri and Eskon,2
100915.0,HDIL,5
1348996.0,S R Realty,3
104002.0,Arham Realtors,5
100523877.0,Roha Realty Private Limited Mumbai,2
736812.0,Atharva Developers Dadar,3
587108.0,UK Realty,3
100414.0,Sanghvi Group,5
100075491.0,Navkarmik Infra And Development,2
1526014.0,Mahaveer Construction,2
100311894.0,Homewell Realty,3
100355.0,Lokhandwala,4
100502.0,CCI Projects Pvt Ltd,5
100504.0,Sunteck Realty,4
101083.0,Sea Princess,3
103187.0,Surya Construction,2
107188.0,Surya Group Of Companies,4
100185201.0,Paradigm Dotom Buildheights,3
646941.0,Jade Group,4
100118982.0,Kishor Vishnu Bhoir,2
674760.0,Ram Nagar Development,3
777451.0,Raviraj Developers,4
773916.0,Shree JP Builders,4
102432.0,Raj Realty,5
703897.0,DV,2
674731.0,Shashwat Developers Mumbai,3
620756.0,JK Developers,5
659572.0,Happy Home Residency,4
673736.0,SKD Realty,4
100210975.0,Shree Sai Associates Mumbai,5
100031908.0,AA Corperation,4
111207.0,PNK Group,3
100517.0,Tanvi Group,4
108252.0,Navkar Estate,3
100094653.0,Priya Constructions Thane,4
105069.0,DGS Group,3
102225.0,SB Lifespaces,2
790483.0,Manibhadra Developers,5
2081013.0,Ashok Mohanlal Mehta,2
103792.0,Shakti Developers,5
104979.0,Nathani Supariwala Realty,4
568938.0,Rapid Construction Mumbai,3
108426.0,JSB,5
694330.0,Maad Construction,2
107946.0,Unicorn Global,4
100347489.0,Mahalaxmi Homemakers,4
108075.0,Sumatinath Enterprises,2
100418922.0,Shekhar Bhoir,3
101529.0,Mittal Builders,3
100115826.0,Mahavir Rydam Realtors,4
103126.0,Blackstone,3
112803.0,Niraj Kakad Constructions,4
263923.0,Paradigm Realty Group Of Companies,4
111247.0,Chandiwala Enterprises,3
675192.0,A Surti Developers,3
1154368.0,Pagarani Universal Infrastructure,4
664410.0,Rizvi Estates,5
694046.0,Shreeji Combine,4
113514.0,Aditi Builder,3
694061.0,One India Constructions,4
103781.0,Rubberwala Housing Infrastructure,5
511597.0,S M Infrastructures,2
100816.0,Srishti Group Mumbai,2
675231.0,Metro Associates,5
1866361.0,Balaji Enterprise Mumbai,5
100121299.0,Imperial Lifestyle,2
674968.0,Shree Ashapura Combines,5
108655.0,Anantnath Developers,5
110200.0,Om Aditya Group,2
